trajectory_id,window_slice_idx,data_origin,source_partition,window_size
REAL_HISTORICAL_2020_2021,464,real,2020-2021,14
REAL_HISTORICAL_2020_2021,465,real,2020-2021,14
REAL_HISTORICAL_2020_2021,466,real,2020-2021,14
REAL_HISTORICAL_2020_2021,467,real,2020-2021,14
REAL_HISTORICAL_2020_2021,468,real,2020-2021,14
REAL_HISTORICAL_2020_2021,469,real,2020-2021,14
REAL_HISTORICAL_2020_2021,470,real,2020-2021,14
REAL_HISTORICAL_2020_2021,471,real,2020-2021,14
REAL_HISTORICAL_2020_2021,472,real,2020-2021,14
REAL_HISTORICAL_2020_2021,473,real,2020-2021,14
REAL_HISTORICAL_2020_2021,474,real,2020-2021,14
REAL_HISTORICAL_2020_2021,475,real,2020-2021,14
REAL_HISTORICAL_2020_2021,476,real,2020-2021,14
REAL_HISTORICAL_2020_2021,477,real,2020-2021,14
REAL_HISTORICAL_2020_2021,478,real,2020-2021,14
REAL_HISTORICAL_2020_2021,479,real,2020-2021,14
REAL_HISTORICAL_2020_2021,480,real,2020-2021,14
REAL_HISTORICAL_2020_2021,481,real,2020-2021,14
REAL_HISTORICAL_2020_2021,482,real,2020-2021,14
REAL_HISTORICAL_2020_2021,483,real,2020-2021,14
REAL_HISTORICAL_2020_2021,484,real,2020-2021,14
REAL_HISTORICAL_2020_2021,485,real,2020-2021,14
REAL_HISTORICAL_2020_2021,486,real,2020-2021,14
REAL_HISTORICAL_2020_2021,487,real,2020-2021,14
REAL_HISTORICAL_2020_2021,488,real,2020-2021,14
REAL_HISTORICAL_2020_2021,489,real,2020-2021,14
REAL_HISTORICAL_2020_2021,490,real,2020-2021,14
REAL_HISTORICAL_2020_2021,491,real,2020-2021,14
REAL_HISTORICAL_2020_2021,492,real,2020-2021,14
REAL_HISTORICAL_2020_2021,493,real,2020-2021,14
REAL_HISTORICAL_2020_2021,494,real,2020-2021,14
REAL_HISTORICAL_2020_2021,495,real,2020-2021,14
REAL_HISTORICAL_2020_2021,496,real,2020-2021,14
REAL_HISTORICAL_2020_2021,497,real,2020-2021,14
REAL_HISTORICAL_2020_2021,498,real,2020-2021,14
REAL_HISTORICAL_2020_2021,499,real,2020-2021,14
REAL_HISTORICAL_2020_2021,500,real,2020-2021,14
REAL_HISTORICAL_2020_2021,501,real,2020-2021,14
REAL_HISTORICAL_2020_2021,502,real,2020-2021,14
REAL_HISTORICAL_2020_2021,503,real,2020-2021,14
REAL_HISTORICAL_2020_2021,504,real,2020-2021,14
REAL_HISTORICAL_2020_2021,505,real,2020-2021,14
REAL_HISTORICAL_2020_2021,506,real,2020-2021,14
REAL_HISTORICAL_2020_2021,507,real,2020-2021,14
REAL_HISTORICAL_2020_2021,508,real,2020-2021,14
REAL_HISTORICAL_2020_2021,509,real,2020-2021,14
REAL_HISTORICAL_2020_2021,510,real,2020-2021,14
REAL_HISTORICAL_2020_2021,511,real,2020-2021,14
REAL_HISTORICAL_2020_2021,512,real,2020-2021,14
REAL_HISTORICAL_2020_2021,513,real,2020-2021,14
REAL_HISTORICAL_2020_2021,514,real,2020-2021,14
REAL_HISTORICAL_2020_2021,515,real,2020-2021,14
REAL_HISTORICAL_2020_2021,516,real,2020-2021,14
REAL_HISTORICAL_2020_2021,517,real,2020-2021,14
REAL_HISTORICAL_2020_2021,518,real,2020-2021,14
REAL_HISTORICAL_2020_2021,519,real,2020-2021,14
REAL_HISTORICAL_2020_2021,520,real,2020-2021,14
REAL_HISTORICAL_2020_2021,521,real,2020-2021,14
REAL_HISTORICAL_2020_2021,522,real,2020-2021,14
REAL_HISTORICAL_2020_2021,523,real,2020-2021,14
REAL_HISTORICAL_2020_2021,524,real,2020-2021,14
REAL_HISTORICAL_2020_2021,525,real,2020-2021,14
REAL_HISTORICAL_2020_2021,526,real,2020-2021,14
REAL_HISTORICAL_2020_2021,527,real,2020-2021,14
REAL_HISTORICAL_2020_2021,528,real,2020-2021,14
REAL_HISTORICAL_2020_2021,529,real,2020-2021,14
REAL_HISTORICAL_2020_2021,530,real,2020-2021,14
REAL_HISTORICAL_2020_2021,531,real,2020-2021,14
REAL_HISTORICAL_2020_2021,532,real,2020-2021,14
REAL_HISTORICAL_2020_2021,533,real,2020-2021,14
REAL_HISTORICAL_2020_2021,534,real,2020-2021,14
REAL_HISTORICAL_2020_2021,535,real,2020-2021,14
REAL_HISTORICAL_2020_2021,536,real,2020-2021,14
REAL_HISTORICAL_2020_2021,537,real,2020-2021,14
REAL_HISTORICAL_2020_2021,538,real,2020-2021,14
REAL_HISTORICAL_2020_2021,539,real,2020-2021,14
REAL_HISTORICAL_2020_2021,540,real,2020-2021,14
REAL_HISTORICAL_2020_2021,541,real,2020-2021,14
REAL_HISTORICAL_2020_2021,542,real,2020-2021,14
REAL_HISTORICAL_2020_2021,543,real,2020-2021,14
REAL_HISTORICAL_2020_2021,544,real,2020-2021,14
REAL_HISTORICAL_2020_2021,545,real,2020-2021,14
REAL_HISTORICAL_2020_2021,546,real,2020-2021,14
REAL_HISTORICAL_2020_2021,547,real,2020-2021,14
REAL_HISTORICAL_2020_2021,548,real,2020-2021,14
REAL_HISTORICAL_2020_2021,549,real,2020-2021,14
REAL_HISTORICAL_2020_2021,550,real,2020-2021,14
REAL_HISTORICAL_2020_2021,551,real,2020-2021,14
REAL_HISTORICAL_2020_2021,552,real,2020-2021,14
REAL_HISTORICAL_2020_2021,553,real,2020-2021,14
REAL_HISTORICAL_2020_2021,554,real,2020-2021,14
REAL_HISTORICAL_2020_2021,555,real,2020-2021,14
REAL_HISTORICAL_2020_2021,556,real,2020-2021,14
REAL_HISTORICAL_2020_2021,557,real,2020-2021,14
REAL_HISTORICAL_2020_2021,558,real,2020-2021,14
REAL_HISTORICAL_2020_2021,559,real,2020-2021,14
REAL_HISTORICAL_2020_2021,560,real,2020-2021,14
REAL_HISTORICAL_2020_2021,561,real,2020-2021,14
REAL_HISTORICAL_2020_2021,562,real,2020-2021,14
REAL_HISTORICAL_2020_2021,563,real,2020-2021,14
REAL_HISTORICAL_2020_2021,564,real,2020-2021,14
REAL_HISTORICAL_2020_2021,565,real,2020-2021,14
REAL_HISTORICAL_2020_2021,566,real,2020-2021,14
REAL_HISTORICAL_2020_2021,567,real,2020-2021,14
REAL_HISTORICAL_2020_2021,568,real,2020-2021,14
REAL_HISTORICAL_2020_2021,569,real,2020-2021,14
REAL_HISTORICAL_2020_2021,570,real,2020-2021,14
REAL_HISTORICAL_2020_2021,571,real,2020-2021,14
REAL_HISTORICAL_2020_2021,572,real,2020-2021,14
REAL_HISTORICAL_2020_2021,573,real,2020-2021,14
REAL_HISTORICAL_2020_2021,574,real,2020-2021,14
REAL_HISTORICAL_2020_2021,575,real,2020-2021,14
REAL_HISTORICAL_2020_2021,576,real,2020-2021,14
REAL_HISTORICAL_2020_2021,577,real,2020-2021,14
REAL_HISTORICAL_2020_2021,578,real,2020-2021,14
REAL_HISTORICAL_2020_2021,579,real,2020-2021,14
REAL_HISTORICAL_2020_2021,580,real,2020-2021,14
REAL_HISTORICAL_2020_2021,581,real,2020-2021,14
REAL_HISTORICAL_2020_2021,582,real,2020-2021,14
REAL_HISTORICAL_2020_2021,583,real,2020-2021,14
REAL_HISTORICAL_2020_2021,584,real,2020-2021,14
REAL_HISTORICAL_2020_2021,585,real,2020-2021,14
REAL_HISTORICAL_2020_2021,586,real,2020-2021,14
REAL_HISTORICAL_2020_2021,587,real,2020-2021,14
REAL_HISTORICAL_2020_2021,588,real,2020-2021,14
REAL_HISTORICAL_2020_2021,589,real,2020-2021,14
REAL_HISTORICAL_2020_2021,590,real,2020-2021,14
REAL_HISTORICAL_2020_2021,591,real,2020-2021,14
REAL_HISTORICAL_2020_2021,592,real,2020-2021,14
REAL_HISTORICAL_2020_2021,593,real,2020-2021,14
REAL_HISTORICAL_2020_2021,594,real,2020-2021,14
REAL_HISTORICAL_2020_2021,595,real,2020-2021,14
REAL_HISTORICAL_2020_2021,596,real,2020-2021,14
REAL_HISTORICAL_2020_2021,597,real,2020-2021,14
REAL_HISTORICAL_2020_2021,598,real,2020-2021,14
REAL_HISTORICAL_2020_2021,599,real,2020-2021,14
REAL_HISTORICAL_2020_2021,600,real,2020-2021,14
REAL_HISTORICAL_2020_2021,601,real,2020-2021,14
REAL_HISTORICAL_2020_2021,602,real,2020-2021,14
REAL_HISTORICAL_2020_2021,603,real,2020-2021,14
REAL_HISTORICAL_2020_2021,604,real,2020-2021,14
REAL_HISTORICAL_2020_2021,605,real,2020-2021,14
REAL_HISTORICAL_2020_2021,606,real,2020-2021,14
REAL_HISTORICAL_2020_2021,607,real,2020-2021,14
REAL_HISTORICAL_2020_2021,608,real,2020-2021,14
REAL_HISTORICAL_2020_2021,609,real,2020-2021,14
REAL_HISTORICAL_2020_2021,610,real,2020-2021,14
REAL_HISTORICAL_2020_2021,611,real,2020-2021,14
REAL_HISTORICAL_2020_2021,612,real,2020-2021,14
REAL_HISTORICAL_2020_2021,613,real,2020-2021,14
REAL_HISTORICAL_2020_2021,614,real,2020-2021,14
REAL_HISTORICAL_2020_2021,615,real,2020-2021,14
REAL_HISTORICAL_2020_2021,616,real,2020-2021,14
REAL_HISTORICAL_2020_2021,617,real,2020-2021,14
REAL_HISTORICAL_2020_2021,618,real,2020-2021,14
REAL_HISTORICAL_2020_2021,619,real,2020-2021,14
REAL_HISTORICAL_2020_2021,620,real,2020-2021,14
REAL_HISTORICAL_2020_2021,621,real,2020-2021,14
REAL_HISTORICAL_2020_2021,622,real,2020-2021,14
REAL_HISTORICAL_2020_2021,623,real,2020-2021,14
REAL_HISTORICAL_2020_2021,624,real,2020-2021,14
REAL_HISTORICAL_2020_2021,625,real,2020-2021,14
REAL_HISTORICAL_2020_2021,626,real,2020-2021,14
REAL_HISTORICAL_2020_2021,627,real,2020-2021,14
REAL_HISTORICAL_2020_2021,628,real,2020-2021,14
REAL_HISTORICAL_2020_2021,629,real,2020-2021,14
REAL_HISTORICAL_2020_2021,630,real,2020-2021,14
REAL_HISTORICAL_2020_2021,631,real,2020-2021,14
REAL_HISTORICAL_2020_2021,632,real,2020-2021,14
REAL_HISTORICAL_2020_2021,633,real,2020-2021,14
REAL_HISTORICAL_2020_2021,634,real,2020-2021,14
REAL_HISTORICAL_2020_2021,635,real,2020-2021,14
REAL_HISTORICAL_2020_2021,636,real,2020-2021,14
REAL_HISTORICAL_2020_2021,637,real,2020-2021,14
REAL_HISTORICAL_2020_2021,638,real,2020-2021,14
REAL_HISTORICAL_2020_2021,639,real,2020-2021,14
REAL_HISTORICAL_2020_2021,640,real,2020-2021,14
REAL_HISTORICAL_2020_2021,641,real,2020-2021,14
REAL_HISTORICAL_2020_2021,642,real,2020-2021,14
REAL_HISTORICAL_2020_2021,643,real,2020-2021,14
REAL_HISTORICAL_2020_2021,644,real,2020-2021,14
REAL_HISTORICAL_2020_2021,645,real,2020-2021,14
REAL_HISTORICAL_2020_2021,646,real,2020-2021,14
REAL_HISTORICAL_2020_2021,647,real,2020-2021,14
REAL_HISTORICAL_2020_2021,648,real,2020-2021,14
REAL_HISTORICAL_2020_2021,649,real,2020-2021,14
REAL_HISTORICAL_2020_2021,650,real,2020-2021,14
REAL_HISTORICAL_2020_2021,651,real,2020-2021,14
REAL_HISTORICAL_2020_2021,652,real,2020-2021,14
REAL_HISTORICAL_2020_2021,653,real,2020-2021,14
REAL_HISTORICAL_2020_2021,654,real,2020-2021,14
REAL_HISTORICAL_2020_2021,655,real,2020-2021,14
REAL_HISTORICAL_2020_2021,656,real,2020-2021,14
REAL_HISTORICAL_2020_2021,657,real,2020-2021,14
REAL_HISTORICAL_2020_2021,658,real,2020-2021,14
REAL_HISTORICAL_2020_2021,659,real,2020-2021,14
REAL_HISTORICAL_2020_2021,660,real,2020-2021,14
REAL_HISTORICAL_2020_2021,661,real,2020-2021,14
REAL_HISTORICAL_2020_2021,662,real,2020-2021,14
REAL_HISTORICAL_2020_2021,663,real,2020-2021,14
REAL_HISTORICAL_2020_2021,664,real,2020-2021,14
REAL_HISTORICAL_2020_2021,665,real,2020-2021,14
REAL_HISTORICAL_2020_2021,666,real,2020-2021,14
REAL_HISTORICAL_2020_2021,667,real,2020-2021,14
REAL_HISTORICAL_2020_2021,668,real,2020-2021,14
REAL_HISTORICAL_2020_2021,669,real,2020-2021,14
REAL_HISTORICAL_2020_2021,670,real,2020-2021,14
REAL_HISTORICAL_2020_2021,671,real,2020-2021,14
REAL_HISTORICAL_2020_2021,672,real,2020-2021,14
REAL_HISTORICAL_2020_2021,673,real,2020-2021,14
REAL_HISTORICAL_2020_2021,674,real,2020-2021,14
REAL_HISTORICAL_2020_2021,675,real,2020-2021,14
REAL_HISTORICAL_2020_2021,676,real,2020-2021,14
REAL_HISTORICAL_2020_2021,677,real,2020-2021,14
REAL_HISTORICAL_2020_2021,678,real,2020-2021,14
REAL_HISTORICAL_2020_2021,679,real,2020-2021,14
REAL_HISTORICAL_2020_2021,680,real,2020-2021,14
REAL_HISTORICAL_2020_2021,681,real,2020-2021,14
REAL_HISTORICAL_2020_2021,682,real,2020-2021,14
REAL_HISTORICAL_2020_2021,683,real,2020-2021,14
REAL_HISTORICAL_2020_2021,684,real,2020-2021,14
REAL_HISTORICAL_2020_2021,685,real,2020-2021,14
REAL_HISTORICAL_2020_2021,686,real,2020-2021,14
REAL_HISTORICAL_2020_2021,687,real,2020-2021,14
REAL_HISTORICAL_2020_2021,688,real,2020-2021,14
REAL_HISTORICAL_2020_2021,689,real,2020-2021,14
REAL_HISTORICAL_2020_2021,690,real,2020-2021,14
REAL_HISTORICAL_2020_2021,691,real,2020-2021,14
REAL_HISTORICAL_2020_2021,692,real,2020-2021,14
REAL_HISTORICAL_2020_2021,693,real,2020-2021,14
REAL_HISTORICAL_2020_2021,694,real,2020-2021,14
REAL_HISTORICAL_2020_2021,695,real,2020-2021,14
REAL_HISTORICAL_2020_2021,696,real,2020-2021,14
REAL_HISTORICAL_2020_2021,697,real,2020-2021,14
REAL_HISTORICAL_2020_2021,698,real,2020-2021,14
REAL_HISTORICAL_2020_2021,699,real,2020-2021,14
REAL_HISTORICAL_2020_2021,700,real,2020-2021,14
REAL_HISTORICAL_2020_2021,701,real,2020-2021,14
REAL_HISTORICAL_2020_2021,702,real,2020-2021,14
REAL_HISTORICAL_2020_2021,703,real,2020-2021,14
REAL_HISTORICAL_2020_2021,704,real,2020-2021,14
REAL_HISTORICAL_2020_2021,705,real,2020-2021,14
REAL_HISTORICAL_2020_2021,706,real,2020-2021,14
REAL_HISTORICAL_2020_2021,707,real,2020-2021,14
REAL_HISTORICAL_2020_2021,708,real,2020-2021,14
REAL_HISTORICAL_2020_2021,709,real,2020-2021,14
REAL_HISTORICAL_2020_2021,710,real,2020-2021,14
REAL_HISTORICAL_2020_2021,711,real,2020-2021,14
REAL_HISTORICAL_2020_2021,712,real,2020-2021,14
REAL_HISTORICAL_2020_2021,713,real,2020-2021,14
REAL_HISTORICAL_2020_2021,714,real,2020-2021,14
REAL_HISTORICAL_2020_2021,715,real,2020-2021,14
REAL_HISTORICAL_2020_2021,716,real,2020-2021,14
SYNTH_8B_batch_0005_00340,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02352,11,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00618,13,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02186,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00948,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01286,7,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00386,0,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00456,1,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01476,11,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00878,13,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00628,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01008,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00260,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00348,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02056,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02028,4,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00402,8,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00024,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00708,1,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01118,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01068,6,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00120,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00648,4,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00308,0,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00074,8,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00496,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02228,11,synthetic,2020-2021,14
SYNTH_8B_batch_0002_00060,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00160,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00062,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02000,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00496,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01092,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00226,15,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00482,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02072,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00880,15,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00068,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01716,2,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00088,1,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01380,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00100,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02052,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01266,12,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00488,3,synthetic,2020-2021,14
SYNTH_8B_batch_0002_00166,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00280,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02152,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00892,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01104,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01112,12,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00564,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02408,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01764,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01572,1,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00396,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00644,13,synthetic,2020-2021,14
SYNTH_8B_batch_0002_00238,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01468,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01288,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02168,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01044,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02098,10,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00716,10,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00860,15,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00272,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01408,11,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00126,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00616,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02056,11,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00256,11,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00008,11,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00464,4,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00912,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00364,2,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02182,2,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01032,9,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00676,7,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00384,13,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00022,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02052,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00132,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00800,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00288,13,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00868,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01910,13,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01824,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01454,13,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00064,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02414,13,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00012,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00300,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01612,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00664,7,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00126,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02348,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01310,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01040,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01738,11,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01032,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00654,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00340,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01492,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01964,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01408,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01760,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02136,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00904,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00816,4,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00410,13,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00254,11,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00564,2,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00924,12,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00372,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01520,3,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00144,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01636,14,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00776,15,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00152,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00520,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00642,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00908,11,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00384,14,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00244,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01266,13,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01136,12,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00816,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02332,8,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01040,1,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01072,13,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00846,11,synthetic,2020-2021,14
SYNTH_8B_batch_0002_00228,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02090,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01144,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02338,5,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00956,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01684,2,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00084,13,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00656,11,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00178,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00556,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00320,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00712,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00338,10,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00266,4,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00592,9,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00322,11,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01204,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00428,0,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00884,3,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01054,7,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01770,13,synthetic,2020-2021,14
SYNTH_8B_batch_0005_02216,5,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00016,9,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00876,15,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00440,6,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00972,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00002,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01646,1,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00284,2,synthetic,2020-2021,14
SYNTH_8B_batch_0002_00200,1,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00400,14,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01604,12,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00188,3,synthetic,2020-2021,14
SYNTH_8B_batch_0001_00072,6,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00642,14,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00104,8,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00442,6,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01992,5,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00356,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_00600,4,synthetic,2020-2021,14
SYNTH_8B_batch_0003_00418,3,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00716,15,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01976,0,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00660,10,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01926,0,synthetic,2020-2021,14
SYNTH_8B_batch_0005_01012,11,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00756,14,synthetic,2020-2021,14
SYNTH_8B_batch_0004_00572,8,synthetic,2020-2021,14
