date,actual_pm25,predicted_pm25,evidence_score,confidence_level,biomass_burning_shap,wind_ventilation_shap,meteorology_shap,pm25_persistence_shap
2021-03-26,125.42,100.33158763591526,0,Low,-0.4399721601468556,-1.9384421535981144,0.6424842632568355,-41.09501465445906
2021-03-27,109.76,100.3005972428193,0,Low,-0.3145091330290235,-2.0518194015233044,0.8411420173100581,-41.33674858080092
2021-03-28,73.78,99.99228722507203,0,Low,-0.3983357011085273,-1.696388439621208,0.7008588417168649,-41.77637981677755
2021-03-29,111.39,100.00984094393516,0,Low,-0.2795657981237393,-1.5110793349576903,0.6885001220442126,-42.05054638589007
2021-03-30,63.26,99.51903653455967,0,Low,-0.3800600400502255,-1.6382192258132977,0.5389317301818889,-42.16414827062117
2021-03-31,73.08,84.4226168478372,0,Low,-0.1877003573121621,-1.756545624188166,1.0208148899377767,-57.81648440146263
2021-04-01,135.13,99.32850522320736,0,Low,-0.3189741502832212,-1.9259128768380904,0.4836015876013897,-42.07274167813521
2021-04-02,111.16,99.20935547556586,1,Moderate,0.1711750617247622,-2.0974641730378187,0.3679553435395815,-42.394843097523136
2021-04-03,87.14,99.87959742290812,1,Moderate,0.1324800840742091,-1.845119040063736,0.3854760468710911,-41.955772008835886
2021-04-04,95.61,100.08224066882072,1,Moderate,0.1574835820327748,-1.7829835374315366,0.4326593093373845,-41.88745102598041
2021-04-05,87.76,99.80231034374758,1,Moderate,0.1241907977745417,-1.7145204248049002,0.3906926995675381,-42.160585069652086
2021-04-06,135.19,99.81347492127856,1,Moderate,0.1556140520440692,-1.7285018040378402,0.3944628442889875,-42.17063251187912
2021-04-07,85.78,99.66637259143614,1,Moderate,0.1930641546108621,-1.9291067570111136,0.2804778474528088,-42.04059499447892
2021-04-08,83.53,99.69220560834776,1,Moderate,0.2222419361310159,-2.0369224640899426,0.2918097944393824,-41.94745599899517
2021-04-09,125.76,100.08036353200238,1,Moderate,0.2422371331982243,-1.5748199692174691,0.3195659601913162,-42.06915193303214
2021-04-10,127.26,100.23052081526195,1,Moderate,0.3244627635804833,-1.4415220195740557,0.2330357513549323,-42.04798802096183
2021-04-11,88.59,99.93894837560082,1,Moderate,0.2376144789499781,-1.6250113158868162,0.2281845673105377,-42.06437169563532
2021-04-12,111.06,99.99105339186872,0,Low,0.2417985185532666,-1.5016171491042225,0.2044951815841351,-42.11615550002687
2021-04-13,78.07,99.86372680719364,1,Moderate,0.2298856836398051,-1.697393694080223,0.318157933706642,-42.14945545693501
2021-04-14,130.22,99.88818849952004,1,Moderate,0.2017811405779825,-1.664712259607872,0.2522191453305361,-42.06363186764309
2021-04-15,81.6,99.87743462829344,1,Moderate,0.2880211806733693,-1.899438203840284,0.3136794429955416,-41.98736013239768
2021-04-16,108.48,99.86790835478736,1,Moderate,0.4171152252023939,-1.8369168016618893,0.2292678875718987,-42.10409029718751
2021-04-17,75.71,99.50264853893356,1,Moderate,1.4036350334404677,-1.9613066161941053,0.1569167453272877,-43.259128964502565
2021-04-18,87.7,99.48222894685684,1,Moderate,1.4534480172804467,-2.0439864515320023,0.089216217183009,-43.178981176937086
2021-04-19,124.79,99.76410566571438,0,Low,1.488845568209423,-1.797544346282849,0.0318616419179471,-43.12158953899261
2021-04-20,90.65,99.32167894276716,1,Moderate,2.1135466362833872,-1.8829531960408057,0.0164277066225438,-44.08787454496044
2021-04-21,117.93,99.8192026916576,1,Moderate,2.273197883137465,-1.862411264579091,0.852932652324504,-44.607048920087735
2021-04-22,72.96,99.545317228566,0,Low,2.303147965795502,-2.024451604391732,0.0720970978042841,-43.96800857150453
2021-04-23,83.27,99.69153193369716,1,Moderate,2.365452576739847,-2.0422196445030925,0.1680845236601059,-43.96231786306218
2021-04-24,98.48,99.79748730421022,0,Low,2.364582280890803,-1.9575483532050508,0.1935611033318294,-43.96564006766982
2021-04-25,128.99,99.992320897515,1,Moderate,2.3687332072191225,-2.0404020632957898,0.2238936573553857,-43.72243624462617
2021-04-26,73.38,99.80780739649629,1,Moderate,2.348923041084027,-1.929029865298496,0.1215468944797721,-43.89616501463147
2021-04-27,130.48,99.78816152586067,1,Moderate,2.30361822555946,-1.7482946639775332,0.1651579606222122,-44.09485233720594
2021-04-28,88.91,99.76447580931278,1,Moderate,2.281602474273417,-1.709626765431039,0.1203953499318653,-44.09042759032392
2021-04-29,108.0,99.95579127632271,1,Moderate,2.3436799264879844,-1.5533979135985383,0.1760131478671514,-44.17303622529639
2021-04-30,88.54,99.85953909197607,1,Moderate,2.3688617372766223,-1.9836674063245752,0.1019619555551081,-43.79014953539357
2021-05-01,89.91,99.7966291426204,1,Moderate,2.3502195402781942,-1.6481873396944582,-0.0117214532016366,-44.05621394562416
2021-05-02,112.94,99.8552958452108,1,Moderate,2.349262459354446,-1.5937458137812317,0.1375245834901307,-44.20027772471504
2021-05-03,93.84,99.90850299865473,1,Moderate,2.363951575478413,-1.6386638540816838,0.1648338418306336,-44.14415090543511
2021-05-04,128.06,100.17241528710996,1,Moderate,2.3267448929694674,-1.8413473310106372,0.1870308868105101,-43.66254550252184
2021-05-05,117.88,100.11906617638732,1,Moderate,2.379389712864961,-1.80321310497082,0.1537659921944659,-43.77340876456377
2021-05-06,87.91,99.98120785121613,1,Moderate,2.4154705647691825,-1.8552731125487825,-0.0255751926066318,-43.715946749260105
2021-05-07,90.46,99.58885832263954,1,Moderate,2.363380200008356,-2.173697884681121,-0.074238790314129,-43.68911754323604
2021-05-08,81.15,99.26816937651633,1,Moderate,2.1121844995244308,-2.0647068057359266,-0.0488546413102272,-43.89298601682443
2021-05-09,66.97,99.71631477986423,0,Low,2.318778457705785,-1.816544938419356,-0.0489781604303363,-43.89947291985428
2021-05-10,99.18,97.74568326401317,1,Moderate,2.4499699963346617,-1.550666778668651,0.1849537264743288,-46.50110602098961
2021-05-11,127.34,99.9744174753039,1,Moderate,2.35537856221603,-1.505002112247325,-0.0398009286779814,-43.99869038684928
2021-05-12,81.66,99.6924426638763,0,Low,2.3306364725245143,-1.8414136511539307,-0.0533824970342381,-43.905930001322496
2021-05-13,71.7,99.88920619350854,1,Moderate,2.330004263910826,-2.059425520751104,-0.0311125095338356,-43.51279238097981
2021-05-14,111.39,99.67380816345865,1,Moderate,2.32194044823437,-1.9330494672497849,-0.0203118109472022,-43.85730334744122
2021-05-15,70.77,99.70745264969928,1,Moderate,2.3187374701639296,-1.8486204414084988,-0.0269116796345377,-43.89828504028405
2021-05-16,78.26,98.78801826373514,1,Moderate,2.333320040628915,-1.689957673334264,-0.0482995688984761,-44.969576875523465
2021-05-17,71.24,99.29827796752468,1,Moderate,2.374259853536865,-1.6303328574897664,-0.0469806686066002,-44.56120070077827
2021-05-18,131.46,99.19670889265302,1,Moderate,2.37820764395036,-1.5507733715373977,0.0751066367811406,-44.86836435740349
2021-05-19,105.97,99.66099473771204,1,Moderate,2.371261959840667,-1.589509565175386,-0.0685602378687189,-44.21472975994697
2021-05-20,104.58,99.99471111208682,1,Moderate,2.3098785602249707,-2.0521873451602706,-0.0978531963465894,-43.32765924749376
2021-05-21,110.48,99.85147983554548,1,Moderate,2.344874447871962,-2.115888757150965,-0.0747146099595516,-43.46532358607846
2021-05-22,97.33,100.15903443776972,0,Low,2.355660261565573,-1.69478249909129,-0.0418969501138983,-43.62247871545313
2021-05-23,123.45,100.2281977856964,1,Moderate,2.378271970431552,-1.5149238489029542,-0.0724860451922146,-43.72519663150245
2021-05-24,113.46,100.22286802193624,1,Moderate,2.394371677799861,-1.327238924097535,-0.0079731094862595,-43.99882396314227
2021-05-25,75.17,100.17750844612816,1,Moderate,2.351754369589184,-1.6398391617900192,0.0471521096060435,-43.74409121213952
2021-05-26,118.69,100.21555344908232,1,Moderate,2.347172691485178,-1.877875070926346,0.2911561351353496,-43.70743264747438
2021-05-27,116.41,100.38393781229357,1,Moderate,2.3146703580602908,-1.7101249258429456,0.2133112520222468,-43.596451212808525
2021-05-28,106.42,100.42044860104863,1,Moderate,2.237000040186693,-0.9844337131694292,2.602676068988443,-46.597326135819536
2021-05-29,80.45,100.2776113226585,0,Low,2.306468972330926,-1.0142244062665386,-0.0341923869815334,-44.142973197286814
2021-05-30,100.11,100.12874686245851,1,Moderate,2.3312961881518985,-1.576043039760812,-0.0470311760041166,-43.74200745079092
2021-05-31,113.69,100.1174413363626,0,Low,2.30862479931132,-2.023068610746269,-0.0223343795829402,-43.308312813482
2021-06-01,115.29,100.4748577590684,0,Low,2.3254808415247803,-1.526873211300758,-0.0524255965976863,-43.4338566154204
2021-06-02,108.6,100.79270579316116,0,Low,2.4117172819991697,-1.3142442377583603,0.1152737238588219,-43.582573315800914
2021-06-03,113.0,100.6267858551147,0,Low,2.3201175268256264,-1.335234110248726,0.0751806798735338,-43.59581058219817
2021-06-04,90.15,100.65317294516294,0,Low,2.199240624535044,-1.090826040939544,-0.0824225601520308,-43.53535141914299
2021-06-05,85.49,100.31714373786126,0,Low,2.1287158146349023,-0.8490427218930874,-0.0530726798724075,-44.07198901587062
2021-06-06,137.15,100.8271106937654,0,Low,2.090963755825999,-0.8685718813632795,-0.0150908945698916,-43.54272262698989
2021-06-07,121.85,105.60596950117645,0,Low,2.295450799984233,-0.8581976156041535,0.1905975456612691,-39.1844135697274
2021-06-08,123.02,101.64329183712616,0,Low,2.087338796536136,-0.6863753481648611,0.1872024972679938,-43.10740644937558
2021-06-09,75.55,102.19689363297168,0,Low,2.065370208707876,-1.03386604767784,-0.0063160417391912,-41.9908268271816
2021-06-10,109.48,100.6540495804763,0,Low,1.9064438578814864,-1.624596805274705,-0.1655131010265746,-42.62481671196642
2021-06-11,113.2,100.47828842462272,0,Low,1.7528934064443549,-1.9369696158581828,-0.1177417731745173,-42.3824259336514
2021-06-12,78.63,100.0358098735515,0,Low,1.150757866783236,-2.24871497509672,-0.1216140293638997,-41.90715132963359
2021-06-13,92.32,100.45241301866284,0,Low,1.0551848355641624,-1.991210788929696,0.1094090512916012,-41.883502420125744
2021-06-14,111.99,100.4654798290967,0,Low,1.1199553103829776,-1.895403880226717,-0.1121630989589652,-41.80944084296311
2021-06-15,85.15,100.53382205090227,0,Low,0.2860823812075372,-1.687901228494565,-0.1910882642784287,-41.03580317839479
2021-06-16,87.12,100.27208238353744,0,Low,-0.1365865108330501,-1.603442653726796,-0.2048110664242212,-40.94560972634099
2021-06-17,101.64,100.34591183696212,0,Low,-0.1286933220050602,-1.7449188345752824,-0.1979735212284036,-40.74503482609164
2021-06-18,75.15,99.92693062061188,0,Low,-0.0182166748860212,-1.4730864949636482,-0.2248886611041357,-41.5194098892968
2021-06-19,131.53,100.35786311467186,0,Low,0.0688333658214603,-1.263368760074377,-0.231472408854665,-41.37866142308306
2021-06-20,117.42,100.55504293106348,0,Low,0.0641517480489564,-1.3460660054091822,-0.1844445699695141,-41.14113058246928
2021-06-21,85.27,100.76029822928312,0,Low,0.0787281875269959,-1.1527721084086016,-0.2833131021081304,-41.04487708858967
2021-06-22,81.91,100.48689568200189,0,Low,0.0187624602174219,-1.4089434788625492,-0.3478810898152481,-40.93757455040022
2021-06-23,116.85,100.68215792659863,0,Low,-0.04112767675999,-1.07900024997901,-0.1825626828847913,-41.177683804640026
2021-06-24,120.36,100.81871794470231,0,Low,0.0171759100610782,-1.2300908308703915,-0.2363696600501273,-40.89452981530067
2021-06-25,90.66,100.44069150023036,0,Low,-0.0353340448542978,-1.4616834509469685,-0.1351014415972317,-41.0897219032336
2021-06-26,118.99,100.78175833514912,0,Low,0.0393643444830778,-1.400839696779117,-0.0383440996336287,-40.98095455378365
2021-06-27,92.23,101.1073374407703,0,Low,-0.0326218365167651,-1.0553303960564706,0.2274372932344122,-41.19467996075334
2021-06-28,126.2,101.08347167689952,0,Low,-0.1257504300801792,-0.6293208853668926,0.1661810049067121,-41.4901703534226
2021-06-29,117.88,100.65723577751656,0,Low,-0.120589208403791,-0.8890681973979992,0.0614072550548129,-41.55704641259893
2021-06-30,123.29,100.76137863297468,0,Low,-0.2209095204699326,-0.4206613746361582,-0.0223067332687254,-41.73727607951295
2021-07-01,37.25,100.04144268462308,0,Low,-0.6690721782308212,-1.63607409755518,-0.3024798626807848,-40.51346351777256
2021-07-02,51.28,74.59219210588095,0,Low,-0.4354496174058309,-2.082341838101301,-0.1307890662490938,-65.92175971322526
2021-07-03,57.08,54.28588464289812,0,Low,-0.2384748718594827,-1.9773815656012756,0.275105176955917,-86.93589643745952
2021-07-04,50.94,48.37813334743353,0,Low,-0.7506944668739459,-1.970405345515036,0.4374874444759081,-92.50078662551596
2021-07-05,24.98,47.81869752211585,0,Low,-0.8886775622194321,-1.829932895140593,0.4570433514260538,-93.08226771281272
2021-07-06,63.23,46.98066877616882,0,Low,-0.8932228746377178,-1.63884868133518,0.3821544438332697,-94.03194645255408
2021-07-07,39.97,47.131172658284505,0,Low,-0.9533162582201358,-1.555141202791068,0.3551021492265211,-93.87800437079336
2021-07-08,35.87,47.18612291685168,0,Low,-0.696245250971917,-1.6163209129873577,0.5121143590726566,-94.1759576191242
2021-07-09,47.41,48.38772584135919,0,Low,0.1055326916694134,-1.847791979116494,0.4295683790868697,-93.4621155911431
2021-07-10,53.48,48.436994925598455,0,Low,0.2569734270836335,-2.0315515603144725,0.3425322732980359,-93.29349155533124
2021-07-11,29.01,47.43091402273258,0,Low,-0.2716871194872713,-1.683848924622317,0.3692032265384312,-94.14528550055876
2021-07-12,61.9,46.9074985117298,0,Low,-0.6123286708198934,-1.720570991582073,0.3401099795387458,-94.26224414626954
2021-07-13,54.33,46.66702798045305,0,Low,-0.7624179584461486,-1.8221909333136763,0.2822407346320189,-94.19313620328168
2021-07-14,61.31,46.71613924370362,0,Low,-0.7747356122300151,-1.9112560112896555,0.2214947558311583,-93.98189622947044
2021-07-15,47.24,46.0282515271386,0,Low,-0.9296532679581236,-1.7100226139665513,-0.346765844985748,-94.14783908681348
2021-07-16,34.3,44.90695841529247,0,Low,-1.253947538085493,-1.6701896448610516,-0.9422583423974844,-94.38917840022604
2021-07-17,61.82,44.80965467968563,0,Low,-1.2760865567661313,-1.5250705296114602,-0.9888348820689068,-94.56288569273038
2021-07-18,51.7,44.85030813596755,0,Low,-0.9871854597544686,-1.336629796699352,-0.9966160581207496,-94.99179289032033
2021-07-19,32.88,44.474982947485245,0,Low,-1.0530198421298913,-1.22277607675641,-1.2002499814881935,-95.21150349300274
2021-07-20,28.13,44.47325501566482,0,Low,-1.2582040102897452,-1.2149661922082429,-0.7995975408016278,-95.416509581898
2021-07-21,31.9,44.81274959219866,0,Low,-0.4747384178700884,-1.282149289110633,-0.6909363908133064,-95.90195865086976
2021-07-22,51.33,45.160255967708856,0,Low,-0.2723852838866106,-1.2364852484367237,-0.9434470282004904,-95.54995881262974
2021-07-23,50.89,44.64771395646484,0,Low,-0.5674028379887248,-1.125364774375299,-0.9544324978404228,-95.8676182741932
2021-07-24,31.02,44.16182234792158,0,Low,-0.8918526145644321,-0.6896219008792772,-0.9163426948162116,-96.502892782681
2021-07-25,33.55,44.03083060946996,0,Low,-0.9988462035556736,-0.8441712679333004,-0.8089316196707448,-96.47975264023276
2021-07-26,52.36,48.16797128125521,0,Low,-0.8359977481335746,-0.4335350847210675,1.551457950459519,-95.2764861772121
2021-07-27,37.7,44.66994979006927,0,Low,-0.8880362384692381,-0.0536222455759334,-0.6510947154179352,-96.89982935133008
2021-07-28,61.67,44.344265320349926,0,Low,-1.1049316422552036,-0.1594067622495964,-0.7069547654241668,-96.8469738505836
2021-07-29,46.34,44.48905966183442,0,Low,-1.156865634378936,-0.2833823161754641,-0.56672977021754,-96.66649495825617
2021-07-30,34.05,44.42569861287546,0,Low,-0.9361010976261616,-0.1561227293848061,-0.2611611154315746,-97.38344878554447
2021-07-31,29.08,44.83973001254615,0,Low,-0.9619249979163432,-0.0596183762634729,0.0571506913951619,-97.35840964553164
2021-08-01,60.87,44.57054117623319,0,Low,-0.978383416310406,-0.1024623793216188,0.7805931916402475,-98.2917385606375
2021-08-02,56.64,44.68105431760192,0,Low,-1.008626925559599,-0.158373754273586,0.9354623531103162,-98.24993969653764
2021-08-03,49.93,44.80731813408491,0,Low,-0.7743433531638407,-0.1289388150494727,0.7797738762720026,-98.2317059148362
2021-08-04,42.97,44.84251644100495,0,Low,-0.7572533045902013,-0.1177931356086901,0.876739760059708,-98.3217092197183
2021-08-05,41.09,44.55492151329501,0,Low,-0.8707113460772291,-0.2656917508411216,0.8878414373495495,-98.35904916799868
2021-08-06,55.88,44.2729128436444,0,Low,-1.1107762531874574,-0.0089690169078613,1.002290560989302,-98.7721647881121
2021-08-07,59.28,44.28128513600097,0,Low,-0.9501870410617764,0.2695821017257366,0.8397161657052434,-99.04035843123069
2021-08-08,33.19,44.46279580308962,0,Low,-0.8679022972893585,0.6091225818095686,0.7691131213904083,-99.21006994368344
2021-08-09,47.19,44.52996316446673,0,Low,-0.8864621305809858,0.7813736536809098,0.848778430732918,-99.3762591302286
2021-08-10,40.97,44.28455198215156,0,Low,-0.9020289384789372,0.922271690097094,0.4578158076512967,-99.35603891798034
2021-08-11,32.07,44.47058396734804,0,Low,-1.2304800450750208,1.0821523627255976,0.754093597292819,-99.29771428845784
2021-08-12,41.34,44.29889662739616,0,Low,-1.2615144593930896,0.7477391359994352,0.6004150458076829,-98.9502754358804
2021-08-13,47.35,44.27341218750958,0,Low,-1.499981421969614,0.1559164888606677,0.5804511736932203,-98.1255063939372
2021-08-14,27.84,44.713719274960106,0,Low,-1.1425305351015993,-0.2637871709586413,1.014769104235832,-98.057264464078
2021-08-15,60.68,45.846245174246825,0,Low,-1.0448125111321866,-0.7822792644424919,1.5634094268694176,-97.05260481791038
2021-08-16,37.94,46.0544283112242,0,Low,-1.1412940700155068,-0.9746110163267696,1.9944610072607576,-96.98665995055671
2021-08-17,62.63,46.95213965783771,0,Low,-0.7728251561299605,-0.7087022365851648,1.6772850006659372,-96.40615029097556
2021-08-18,49.35,47.325148210977865,0,Low,0.0249547097987662,-0.500955856705061,1.3373027790916296,-96.69868576206996
2021-08-19,58.82,51.44655065316987,0,Low,0.0626237997523777,0.1568181045935101,3.727835954485903,-95.66325954652436
2021-08-20,57.99,46.78293508359064,0,Low,-0.2268639885545015,-0.1331846405963816,1.1432199026406626,-97.1627685307616
2021-08-21,58.26,45.65525725489368,0,Low,-0.8370151374496676,-0.4289202723821593,1.4965771025518009,-97.73791677868876
2021-08-22,48.89,45.15708020332054,0,Low,-0.8349783003535021,-0.6337548782915534,1.2046590134224568,-97.7413779723193
2021-08-23,36.65,44.55424050214072,0,Low,-0.7743087223507278,-0.8001272152767107,0.7883918898593667,-97.82224779095372
2021-08-24,26.65,44.39711641148706,0,Low,-0.7868173855495659,-0.8540887175648403,0.6100679332289811,-97.73457775948997
2021-08-25,40.57,43.86880954914624,0,Low,-0.9023526613563044,-0.5437008019255958,0.7237840224372418,-98.57145335087156
2021-08-26,46.53,44.675631704625175,0,Low,-0.584445335454698,-0.9568242999063868,0.6838470715767683,-97.629478072453
2021-08-27,47.98,44.237027634940034,0,Low,-0.9312103894743924,-1.5204414954681411,0.9224371715670072,-97.39628999254688
2021-08-28,23.54,44.246998380386685,0,Low,-0.8044519786967231,-1.7688155760409974,1.151977852383891,-97.4942442581219
2021-08-29,25.75,44.80482983130004,0,Low,-0.4708935734251676,-0.824769394882105,1.055805573046912,-98.11784511430204
2021-08-30,40.5,45.68764057667207,0,Low,0.1178027232279302,-0.461501246319756,0.8630857548633556,-97.99427899596188
2021-08-31,59.6,45.19931321175838,0,Low,-0.2695450623804212,-0.4553802410269457,0.9275607634645822,-98.16585458916124
2021-09-01,60.54,45.16947366723298,0,Low,-0.2015331801700406,-0.9823445750633528,0.7521247035920453,-97.5613056219881
2021-09-02,42.43,45.26216492176625,0,Low,-0.1785673800950815,-0.7889480476482682,0.6618666832598428,-97.59471867461268
2021-09-03,40.17,44.99484580624773,0,Low,-0.4392342543197515,-0.3539020610325233,0.7421619200904068,-98.11671213935288
2021-09-04,31.12,45.0250100310419,0,Low,-0.8008830077311668,-0.0174208948549961,0.9472589386124451,-98.26647734584682
2021-09-05,30.67,43.92942302342603,0,Low,-1.250031639301799,-0.0681107364314634,0.7412141096350402,-98.65618105133817
2021-09-06,37.55,44.98056509499854,0,Low,-1.096623908005982,0.1552216301343827,1.17190357675108,-98.4124685447434
2021-09-07,60.8,44.66386461153329,0,Low,-0.9854227114110768,0.5325110613143185,0.8832281720940446,-98.92898425132648
2021-09-08,60.83,44.95952918788797,0,Low,-1.1652983239322516,0.1568088449280621,0.9630983531024392,-98.15761202707267
2021-09-09,60.08,46.5850673479134,0,Low,-0.8465416833121505,0.3232733414373734,1.7473519418043515,-97.80154859287867
2021-09-10,62.4,46.82635958396506,0,Low,-0.7698290504391191,-0.1820357568139534,1.87404763215042,-97.25835558179476
2021-09-11,58.74,46.34499229421588,0,Low,-0.8485268714035421,-0.3563175499856715,1.7546828812150952,-97.3673785064725
2021-09-12,34.58,44.965435729314166,0,Low,-0.9358309926532477,-1.2271925347253678,1.499054797434885,-97.5331278816046
2021-09-13,41.85,45.123007677454616,0,Low,-0.9041713441603476,-1.1536496837931838,1.5065028882176577,-97.48820652367196
2021-09-14,31.06,45.24984693192956,0,Low,-0.8566312195417354,-0.7575839998272098,1.5260872138052952,-97.82455740336924
2021-09-15,38.76,46.33558998405261,0,Low,-0.5820164151951522,-0.5512808703828488,1.7598915647365236,-97.45353663596836
2021-09-16,26.44,45.204379916276565,0,Low,-0.7550093702457908,-0.8881129085770751,1.3944637973766494,-97.70949394313968
2021-09-17,63.53,45.3215027080158,0,Low,-0.8460236562005092,-1.5661903477467654,1.7365538101891271,-97.1653694390885
2021-09-18,38.82,45.70448344730514,0,Low,-0.6953265538700684,-1.871897886998529,1.853029075345731,-96.74385352803448
2021-09-19,29.4,44.93162697378548,0,Low,-1.1936876625278388,-1.875484214908185,1.3709498275612784,-96.53268331720224
2021-09-20,49.66,45.09098413238664,0,Low,-0.8427616309835667,-1.6145219454619235,1.1104752482672886,-96.72473988029763
2021-09-21,49.98,45.24785225020183,0,Low,-0.8980222723497202,-1.423279352833231,1.339462841020064,-96.9328413064977
2021-09-22,46.47,45.89112202407539,0,Low,-0.666669991110324,-1.4862513225636655,1.3862389787306149,-96.50472798184364
2021-09-23,57.15,46.64869890683491,0,Low,-0.1215423573867959,-1.3993371231241003,1.1787937334670515,-96.17174768698368
2021-09-24,54.63,46.7867142543062,0,Low,-0.3364422220999,-1.211269160495663,1.493476218722592,-96.32158292268328
2021-09-25,46.45,45.662939911674215,0,Low,-0.9484926448619754,-1.1599055329074623,1.5275887748092605,-96.91878302622804
2021-09-26,29.75,45.4681256084238,0,Low,-1.0642411728292558,-0.5611726497583566,1.6238588116655617,-97.6928517215166
2021-09-27,47.18,46.398715974276826,0,Low,-1.3533282828372968,-0.4815822119059385,2.23603857562801,-97.16494444747036
2021-09-28,46.16,48.7957133804749,0,Low,-0.9294445348803544,-0.4387906254102903,3.7337804039527502,-96.73236420404966
2021-09-29,31.85,49.48192972283365,0,Low,-0.7944908151585677,-0.3597806145742835,4.02233404200405,-96.5486652303
2021-09-30,40.6,66.08573099142221,0,Low,-0.8401148118565702,-0.7715987048606933,14.525306739224412,-89.99039457194743
2021-10-01,181.47,72.84904007736156,0,Low,0.7777094014584283,0.6043941666792707,16.129583141481593,-87.82517897312029
2021-10-02,202.4,164.74402569125243,0,Low,-1.076929913699532,1.0398622707581646,8.471711523308896,13.14684947002254
2021-10-03,160.05,168.73649926882524,0,Low,-0.74442353413784,0.1460643287580912,5.54296331918964,20.629362814152948
2021-10-04,216.25,172.50353794247482,0,Low,-0.2829969461280405,0.1902164818437685,2.468070238185188,26.96571582771157
2021-10-05,135.97,169.0810257482904,0,Low,-0.896279513395781,-0.3427149539390989,1.9521678316794608,25.20532004308348
2021-10-06,117.63,167.13873809776658,0,Low,-1.0676681562733286,0.0343954883870292,1.951249606877596,23.058228817912934
2021-10-07,216.75,168.62612337068748,0,Low,-0.648414856602554,0.4458765685924699,3.2610825327759105,22.405046785059305
2021-10-08,187.97,173.34760612896883,0,Low,-1.0397131357211649,0.2209687802138395,2.5259845897380626,28.477833553875644
2021-10-09,144.29,171.34675426621595,0,Low,-1.4365030439169628,0.2337509650759398,1.6178035663014398,27.76917043789313
2021-10-10,112.6,169.93287470116582,0,Low,-1.6391624142389989,0.1663687752879772,1.3830591048765415,26.860076894377844
2021-10-11,219.63,171.22804228943508,0,Low,-0.7425335687839678,0.4755573659711722,2.1883366220049374,26.144149529380496
2021-10-12,207.25,173.6072119791097,0,Low,-1.022794720161898,1.2555276102274784,1.8769875616367908,28.33495918654488
2021-10-13,143.08,171.91744175400177,0,Low,-1.3545206969687311,0.776562400360471,1.5355406423547049,27.797327067392885
2021-10-14,186.6,169.942425341217,0,Low,-1.3307810768430546,0.3487993045359757,1.7275161810224666,26.03435859163917
2021-10-15,111.01,169.7554838295515,0,Low,-1.5178858861160198,-0.3339535313473327,1.2692869940204672,27.175503912131965
2021-10-16,184.23,165.98353312843756,0,Low,-0.3450802673573576,0.234786569776797,3.1731659184230985,19.75812856673273
2021-10-17,135.97,168.92278264958804,0,Low,-0.2691213403223041,0.7853199675650159,2.321157887749024,22.92289379373392
2021-10-18,147.79,165.17714499287675,0,Low,-0.1477808096269213,1.0913059457575085,3.341544038090935,17.729543477792927
2021-10-19,146.06,167.9568224054424,0,Low,-0.5573771772948274,0.6728449085463121,2.867540540632629,21.811281792695933
2021-10-20,171.67,165.41120433172216,0,Low,-0.5857689983037551,-0.1291388920367419,3.7647231757178634,19.19885670548233
2021-10-21,121.6,165.78865174695216,0,Low,-0.6921353500785944,-0.114864991602041,2.755314015516258,20.67780573225409
2021-10-22,167.13,163.75800190631907,0,Low,-0.2423495141248887,-0.2607882413700027,4.023845846041994,17.074761474909682
2021-10-23,180.16,168.8965406583333,0,Low,-0.3052628315644971,-1.097237454767814,2.379835163939413,24.75667343986369
2021-10-24,132.63,168.43562518397252,0,Low,-0.4573662268180176,-1.0790550309981664,2.186284153725772,24.623229947200485
2021-10-25,141.21,167.6486901262003,0,Low,-0.4161218424725461,-1.0387614974776458,2.417065218985697,23.52397590630236
2021-10-26,187.19,169.3502165888954,0,Low,-0.3478171398002844,-0.9891639320490434,2.256971462179579,25.267693857702653
2021-10-27,169.82,169.84592005604785,0,Low,-0.4396603736497042,-0.3132370370225469,1.273020526560792,26.163264599296845
2021-10-28,172.17,170.74645292612158,0,Low,-0.0792887933015629,-0.2132609211688218,1.1363288694905278,26.74014143023897
2021-10-29,191.63,170.94192297973743,1,Moderate,0.8153066093151345,-0.5122383595292798,0.7792070314876587,26.69711535760148
2021-10-30,165.45,182.54095717089413,1,Moderate,4.942527908076435,-0.1400686746110113,0.5184366853250757,34.05752891124145
2021-10-31,189.48,202.06262190948027,1,Moderate,14.361140374757492,-0.0879149277137087,0.5692102892419788,44.05765383233212
2021-11-01,258.46,211.40460758223963,1,Moderate,17.660414389525993,-0.1741025376840025,1.1192717615724337,49.63649162796263
2021-11-02,239.13,251.71631050530488,1,Moderate,12.600940238319854,-0.372649068237423,1.06512630643049,95.2603606879294
2021-11-03,366.71,281.2303382726481,1,Moderate,6.098871172876379,-0.252637397302517,1.3344787408696503,130.88709341534215
2021-11-04,203.23,281.8493704337668,1,Moderate,6.143966212488876,-2.308015114059656,1.0974304784848428,133.75345651599028
2021-11-05,317.38,284.0150105378049,1,Moderate,5.916515637150726,0.5725872082075458,-1.1169648920305235,135.4803402436147
2021-11-06,354.95,291.7275867004957,1,Moderate,6.888186802227847,0.862642039723087,1.8734936702565097,138.94073184742575
2021-11-07,390.6,293.0642896298981,1,Moderate,5.402603196860691,-0.2184255000306947,1.5948190544956231,143.12276053770995
